state,statename,id,ufips,name,type,local,pressure,countyleg,stateleg,localcourts,statecourts,commission,loczoning,council,cntyboard,cntyzoning,envboard,commission_norez,council_norez,cntyboard_norez,envboard_norez,publhlth_norez,dsgnrev_norez,sfulandsupply,mfulandsupply,sfuinfracost,mfuinfracost,sfudensrestr,mfudensrestr,sfuimpact,mfuimpact,sfubudget,mfubudget,sfucouncil,mfucouncil,sfucitizen,mfucitizen,sfuschool,mfuschool,sfulengthzoning,mfulengthzoning,sfulengthpermit,mfulengthpermit,sfulengthdvlp,mfulengthdvlp,sfupermitlimit,mfupermitlimit,sfuconstrlimit,mfuconstrlimit,mfudwelllimit,mfudwellunitlimit,minlotsize,minlotsize_lhalfacre,minlotsize_mhalfacre,minlotsize_oneacre,minlotsize_twoacres,affordable,sfusupply,mfusupply,commsupply,indsupply,lotdevcostincrease,sflotdevcostincrease,time_sfu,time_mfu,timechg_sfu,timechg_mfu,time1_l50sfu,time1_m50sfu,time1_mfu,time2_l50sfu,time2_m50sfu,time2_mfu,submitted,alloc_local,alloc_pressure,alloc_countyleg,alloc_sfubudget,alloc_mfubudget,alloc_sfucouncil,alloc_mfucouncil,alloc_sfucitizen,alloc_mfucitizen,alloc_sfuschool,alloc_mfuschool,alloc_LPPI,alloc_time_sfu,alloc_time_mfu,alloc_time1_l50sfu,alloc_time1_m50sfu,alloc_time1_mfu,alloc_time2_l50sfu,alloc_time2_m50sfu,alloc_time2_mfu,alloc_ADI,approved,officialname,execrating,judicialrating,town_meet,zonvote,zonvote_super,totinitiatives,msaname99,msa99,stateid,msastate,stacode,namene,LPPI,SPII,SCII,LZAI,LPAI,LAI,DRI,OSI,EI,SRI,ADI,WRLURI,weight,weight_metro
New Jersey,NJ,44,77630,"Waterford Township, NJ",Township,1,2,4,1,4,4,1,1,1,0,0,0,1,0,1,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,3,3,1,1,5,5,5,5,5,5,0,0,0,0,0,0,1,1,1,1,1,0,,,2,2,,100,11,11,1,1,9.5,18.5,18.5,9.5,18.5,18.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wendy Parducci,3,1,,,,0,"Philadelphia, PA-NJ PMSA",6160,,,,,-.72942346,.65656388,1,3,2,0,1,1,0,0,14,1.4685569,42.583149,24.93713
New Jersey,NJ,108314,52560,"North Brunswick Township, NJ",Township,5,5,3,3,3,3,0,0,1,0,0,0,1,0,1,0,0,0,5,5,5,5,3,3,2,2,5,5,5,5,5,5,5,5,3,3,3,3,3,3,0,0,0,0,0,0,1,,,,,0,4,3,4,2,100,100,3,3,0,0,18.5,18.5,18.5,9.5,9.5,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Thomas Vigna,3,1,0,0,0,1,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,3.1856403,1.4223719,1,1,2,0,0,1,0,0,10.333333,1.9676133,6.1383781,6.0075488
New Jersey,NJ,106306,75815,"Verona, NJ",Township,5,3,2,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,5,5,3,3,5,5,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,,,,1,4,4,4,3,90,90,6,6,0,0,9.5,18.5,9.5,9.5,18.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gregory Mascera,3,1,0,0,0,1,"Newark, NJ PMSA",5640,NJ,5640,NJ,,1.2231585,1.4223719,1,1,1,0,0,1,0,0,10.333333,1.1946325,6.5251827,5.8733983
New Jersey,NJ,173752,65280,"Rutherford Borough, NJ",Borough,3,2,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,5,1,1,3,3,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,,,2,4,0,0,-3.1575356,-4.8029599,-1.5865359,1.8312782,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,Ryan Rapp,3,1,0,0,0,0,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,-1.0104163,1.4223719,1,1,1,0,0,0,1,0,.47602743,-.79729426,5.920505,5.9378214
New Jersey,NJ,173947,58110,"Pequannock Township, NJ",Township,5,3,2,2,2,2,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,,1,4,4,3,3,,100,6,9,0,0,9.5,8.4870796,9.7460632,9.5,9.5,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,Jill A. Hartmann,3,1,0,0,0,1,"Newark, NJ PMSA",5640,NJ,5640,NJ,,.52227217,1.4223719,1,1,4,0,0,0,1,0,8.748127,1.0901655,13.851031,11.06716
New Jersey,NJ,106944,21510,"Borough of Englewood Cliffs, NJ",Borough,5,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,0,,,,,100,100,3,7,0,0,1.6653298,3.9117873,5.8772478,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,Joseph Favard,3,1,0,0,0,0,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,-1.2907708,1.4223719,1,1,1,0,0,1,1,0,4.1060405,-.11974841,6.5057125,7.7870369
New Jersey,NJ,174083,30150,"Harrington Park Borough, NJ",Borough,4,3,3,3,2,2,1,1,1,0,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,0,1,0,1,1,1,1,,,,,1,5,3,3,3,30,70,3,6,1,2,1.5,1.5,1.5,1.5,1.5,1.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Ann Bistritz,3,1,0,0,0,0,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,1.3725973,1.4223719,1,3,2,0,0,1,0,4,2.5,1.1506878,7.7615414,6.8804755
New Jersey,NJ,299,5740,"Beverly City, NJ",City,5,3,1,1,3,1,1,1,0,0,1,0,1,0,1,0,0,0,5,5,5,5,4,4,5,5,5,5,3,5,3,5,5,5,2,2,2,2,3,3,0,0,0,0,0,0,1,,1,1,1,1,5,5,5,5,10,30,6,36,0,2,4.5,18.5,24,1.5,9.5,9.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,Barbara A. Sheipe,3,1,,,,0,"Philadelphia, PA-NJ PMSA",6160,,,,,.95152992,.65656388,1,3,2,0,1,0,1,0,14.5,1.6838744,20.658463,13.051492
New Jersey,NJ,174116,53610,"Norwood, NJ",Borough,5,5,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,4,5,4,,5,5,4,,5,5,4,5,4,5,2,2,4,5,1,1,4,5,0,0,0,0,0,0,1,1,,,,1,2,2,2,2,30,,2,8,1,1,18.5,18.5,1.5,4.5,4.5,18.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Linda Grove,3,1,0,0,0,0,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,1.2324201,1.4223719,1,2,1,0,0,0,1,0,9,.68106729,7.9662719,7.7644734
New Jersey,NJ,174819,38550,"Lakewood Township, NJ",Township,5,3,2,2,1,1,0,2,1,0,0,0,1,0,1,0,0,0,5,5,2,2,3,4,1,1,1,1,1,1,2,2,1,1,3,3,2,1,2,1,0,0,0,0,0,0,1,,1,,,0,5,5,3,4,100,100,3,3,1,1,9.5,9.5,9.5,9.5,9.5,9.5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Kielt,3,1,0,0,0,0,"Monmouth-Ocean, NJ PMSA",5190,NJ,5190,NJ,,-.73006171,1.4223719,1,2,2,0,0,0,0,0,7.3333335,.072630376,7.8014169,5.947298
New Jersey,NJ,108104,7750,"Brielle Borough, NJ",Borough,5,4,3,3,1,3,1,1,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,,50,100,3,6,0,0,4.5,9.5,4.5,4.5,9.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T Nolan,3,1,0,0,0,0,"Monmouth-Ocean, NJ PMSA",5190,NJ,5190,NJ,,.53153372,1.4223719,1,2,1,0,0,0,0,0,5.6111112,.069221914,8.1355009,7.387444
New Jersey,NJ,245,17710,"Deptford Township, NJ",Township,5,3,1,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0,5,5,1,1,5,5,3,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,3,3,3,3,70,50,6,6,0,0,18.5,18.5,18.5,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marc Shuster,3,1,,,,1,"Philadelphia, PA-NJ PMSA",6160,,,,,.94272828,.65656388,1,2,2,0,1,1,0,0,9.666667,1.5670227,24.93346,15.944906
New Jersey,NJ,174206,1960,"Asbury Park City, NJ",City,5,3,2,1,3,5,1,0,1,0,0,0,1,0,0,0,0,0,5,5,2,2,5,5,1,3,1,1,1,1,1,1,2,3,2,2,2,2,3,3,0,0,0,0,0,0,1,1,0,0,0,1,2,4,3,4,10,50,1,3,0,1,9.5,9.5,4.5,9.5,9.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Donald B. Sammet,3,1,0,0,0,0,"Monmouth-Ocean, NJ PMSA",5190,NJ,5190,NJ,,-.65997308,1.4223719,1,2,1,0,0,0,1,0,5.8888888,-.19211757,2.9491489,3.0212677
New Jersey,NJ,174705,7600,"Bridgeton City, NJ",City,3,3,2,4,1,2,1,0,2,0,0,0,1,0,1,0,0,0,3,4,4,4,5,5,3,3,1,1,3,3,3,3,2,2,3,3,2,2,4,4,0,0,0,0,0,0,1,,,,,1,2,2,3,3,50,50,8,8,2,2,4.5,18.5,18.5,9.5,18.5,18.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Louis C. Joyce,3,1,0,0,0,0,"Vineland-Millville-Bridgeton, NJ PMSA",8760,NJ,8760,NJ,,-.44970718,1.4223719,1,2,2,0,0,1,1,0,12.444445,1.1258307,10.92051,8.2724056
New Jersey,NJ,174346,77240,"Washington Township, NJ",Township,5,3,1,5,1,2,0,0,1,0,0,0,1,0,1,1,1,1,5,,5,,5,,5,,5,5,4,2,4,3,3,2,1,,1,,1,,0,0,0,0,1,1,1,0,0,0,1,1,5,5,1,1,30,70,6,6,0,,18.5,18.5,18.5,24,24,24,2,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,Virgina R Kesper,3,1,0,0,0,0,"Newark, NJ PMSA",5640,NJ,5640,NJ,,.39135647,1.4223719,1,1,5,0,1,1,0,2,16.166666,3.2484362,8.1168766,6.7173343
New Jersey,NJ,108156,19000,"East Brunswick Township, NJ",Township,5,5,3,3,3,3,1,0,1,0,0,0,1,0,0,0,0,0,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,0,0,0,0,0,0,1,,,,,1,3,3,3,3,30,30,6,6,0,0,4.5,9.5,9.5,4.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leslie McGowan,3,1,0,0,0,0,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,1.7931293,1.4223719,1,2,1,0,0,1,1,0,7.2222223,1.0523548,9.0192881,7.566514
New Jersey,NJ,174353,1360,"Andover Township, NJ",Township,4,2,4,4,1,2,1,0,1,0,0,0,1,0,1,0,0,0,4,4,3,4,2,3,2,2,2,2,1,1,2,2,3,3,1,1,1,1,2,2,0,0,0,0,0,0,1,,1,0,0,0,3,3,2,2,50,70,3,5.695269334371882,1,,4.996058,9.362237,6.9887304,4.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,Mary Spector,3,1,0,0,0,0,"Newark, NJ PMSA",5640,NJ,5640,NJ,,-.3095299,1.4223719,1,2,2,0,0,1,1,0,6.4322143,.55218637,18.365404,12.788455
New Jersey,NJ,174976,69420,"South River Borough, NJ",Borough,2,3,3,5,1,5,0,0,1,0,0,0,1,0,0,0,0,0,5,5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,1,50,70,3,7,0,1,4.5,18.5,9.5,9.5,18.5,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Albert M. Seaman,3,1,0,0,0,0,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,-1.1505935,1.4223719,1,1,1,0,0,1,1,0,9.4444447,.46722838,12.897306,10.521106
New Jersey,NJ,208780,17560,"Dennisville, NJ",Township,4,4,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,1,,2,,2,,30,100,3,4.4456769158315,0,,6.3438768,7.2103491,6.0230269,4.5,4.5,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,Eileen McFillin,3,1,0,0,0,0,"Atlantic-Cape May, NJ PMSA",560,NJ,560,NJ,,-.73006171,1.4223719,1,0,2,0,1,1,0,0,4.5828633,.88506144,32.494568,19.010876
New Jersey,NJ,174248,25230,"Freehold Township, NJ",Township,5,4,4,4,1,3,0,2,1,0,0,0,1,0,0,0,0,0,5,5,1,1,3,5,3,3,1,1,3,5,3,5,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,,1,1,1,1,5,5,4,2,100,100,6,6,1,1,9.5,9.5,9.5,9.5,9.5,9.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Guy F. Leighton,3,1,0,0,0,1,"Monmouth-Ocean, NJ PMSA",5190,NJ,5190,NJ,,2.0642221,1.4223719,1,2,1,0,1,1,0,0,8.333333,1.7886307,13.034464,10.777982
New Jersey,NJ,173711,56550,"Passaic City, NJ",City,4,3,1,2,2,2,0,2,1,0,0,0,1,0,1,0,0,0,5,5,2,2,4,4,1,1,3,3,4,4,2,2,3,3,2,2,1,1,2,2,0,0,0,0,0,0,1,,0,0,0,0,4,4,3,2,50,100,1,1,0,0,4.5,6.4368224,4.5,1.5,1.5,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,Glen Carter,3,1,0,0,0,0,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,-.029175362,1.4223719,1,2,2,0,0,0,0,0,2.5485358,-.21104211,2.6196816,3.0851998
New Jersey,NJ,174971,68730,"Borough of South Bound Brook, NY",Borough,4,4,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,4,4,2,2,4,3,3,3,3,3,2,2,3,3,4,4,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,3,4,4,10,30,3,3,0,0,4.5,6.4879508,4.5,4.5,4.5,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,Donald E Kazaz,3,1,0,0,0,0,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,.25117919,1.4223719,1,1,1,0,0,0,1,0,4.2208834,-.044330854,10.387419,9.0700531
New Jersey,NJ,174765,38610,"Lambertville City, NJ",City,5,4,3,3,1,3,0,1,1,0,0,0,1,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0,0,0,0,0,0,1,,,,,0,3,3,3,3,30,50,2,3,1,1,9.5,9.5,9.5,4.5,9.5,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Mary Elizabeth Sheppard,3,1,0,0,0,1,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,.80262679,1.4223719,1,2,1,0,0,0,1,0,6.0555553,.25392786,8.2260399,7.4404902
New Jersey,NJ,174865,20260,"Edison, NJ",Town,4,5,2,2,2,1,0,0,2,0,0,0,1,0,0,0,0,0,5,1,3,3,3,3,4,4,2,2,5,5,5,5,4,5,3,4,2,2,3,3,0,0,0,0,0,0,1,1,1,,,1,5,5,4,4,30,100,4,6,1,2,9.5,18.5,18.5,4.5,9.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gaetano Gaspar,3,1,0,0,0,2,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,3.8071766,1.4223719,1,1,1,0,0,1,1,0,10.444445,2.0236719,4.8540668,4.9522233
New Jersey,NJ,174832,43050,"Borough of Manasquan, NJ",Borough,2,3,4,4,2,2,2,2,2,0,0,0,2,1,0,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,1,1,1,1,1,1,5,5,5,5,100,100,3,4,1,1,4.5,5.3653464,6.9524622,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,Mary C. Salerno,3,1,0,0,0,1,"Monmouth-Ocean, NJ PMSA",5190,NJ,5190,NJ,,2.6249313,1.4223719,1,3,4,0,1,1,1,1,4.5353122,2.3199651,6.5564661,6.338809
New Jersey,NJ,174872,23700,"Flemington Borough, NJ",Borough,3,5,5,5,5,5,2,0,2,0,0,0,2,0,0,0,0,0,,,,,,,,,3,3,3,4,4,4,5,5,,,,,,,0,0,,,0,,1,0,0,0,0,1,,,,,70,,7,7,0,0,7.3957758,6.9130759,5.5962949,2.9372156,4.5,4.5,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,Diane L. Schottman,3,1,0,0,0,0,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,1.1623315,1.4223719,1,2,1,0,0,0,1,,5.8713737,,3.9644186,4.1825814
New Jersey,NJ,174214,76460,"Wall Township, NJ",Township,4,4,2,2,3,2,1,0,1,0,0,0,1,0,0,0,0,0,5,5,4,4,5,5,3,3,1,1,4,4,4,4,5,5,2,2,2,2,3,3,0,0,0,0,0,0,1,,1,0,0,1,5,5,3,3,30,90,18,20.32408000333525,1,1,27.280472,29.501453,23.525372,24,24,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,John Hoffmann,3,1,0,0,0,0,"Monmouth-Ocean, NJ PMSA",5190,NJ,5190,NJ,,.53153372,1.4223719,1,2,1,0,0,0,1,0,22.699268,1.8762591,11.868711,9.67803
New Jersey,NJ,173791,74510,"Union Township, NJ",Township,5,2,1,5,3,4,1,0,1,0,0,0,1,0,1,0,0,0,1,2,1,2,1,4,1,1,2,2,3,5,2,2,5,4,2,2,2,2,2,2,0,0,0,0,0,0,1,,,,,1,3,4,4,2,90,90,3,6,1,2,1.5,4.5,4.5,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philip Hadener,3,1,0,0,0,1,"Newark, NJ PMSA",5640,NJ,5640,NJ,,1.4334245,1.4223719,1,2,2,0,0,0,0,0,3.8333333,.34933403,11.668087,10.137987
New Jersey,NJ,174002,79430,"West Milford Township, NJ",Township,3,5,1,5,1,4,0,0,1,0,0,0,1,0,1,0,0,0,,,,,,,,,1,1,2,2,4,4,2,2,,,,,,,0,0,0,0,0,0,1,1,1,1,1,0,1,1,2,2,,50,2,2,0,0,-5.9026937,-2.0897551,-4.0533953,-2.1544604,1.5,1.5,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,W. Drew,3,1,0,0,0,2,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,2.4754925,1.4223719,1,1,2,0,1,0,1,0,-.5778116,.91766697,22.929178,15.767766
New Jersey,NJ,174732,76070,"Vineland City, NJ",City,5,4,1,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,5,3,3,5,5,2,1,1,1,4,5,4,5,4,4,2,4,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,5,4,3,4,50,100,2,2,0,0,2.0735915,3.4329484,4.888072,4.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,Kathleen M. Hicks,3,1,0,0,0,1,"Vineland-Millville-Bridgeton, NJ PMSA",8760,NJ,8760,NJ,,1.9240448,1.4223719,1,1,2,0,1,1,1,0,4.4327345,1.6568588,14.655335,10.599869
New Jersey,NJ,106857,57000,"Paterson City, NJ",City,1,2,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,1,1,2,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,1,3,3,3,3,30,30,3,4,0,0,4.5,4.5,4.5,4.5,4.5,4.5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,Anthony Defrano,3,1,0,0,0,0,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,-1.2907708,1.4223719,1,1,1,0,0,1,0,0,4.1666665,-.17329422,3.0590341,3.6420813
New Jersey,NJ,174117,54990,"Oradell Borough, NJ",Borough,5,4,3,3,3,3,2,2,2,0,0,0,2,2,0,0,0,0,5,5,5,5,4,4,4,4,5,5,2,2,2,2,4,4,3,3,3,3,3,3,0,0,0,0,0,0,1,1,1,1,0,1,3,4,4,3,50,70,2,2,1,1,1.5,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S. Depken,3,1,0,0,0,0,"Bergen-Passaic, NJ PMSA",875,NJ,875,NJ,,.67171097,1.4223719,1,3,2,0,1,1,1,0,1.6666666,.90451908,7.9813781,7.3847322
New Jersey,NJ,108065,29310,"Hamilton Township, NJ",Township,5,2,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,5,1,3,1,4,1,2,1,1,1,5,5,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,4,5,3,3,,,3,1.416372605264913,0,,4.6139975,12.048301,9.1366682,4.5,9.5,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,,Allen Schectel,3,1,0,0,0,2,"Trenton, NJ PMSA",8480,NJ,8480,NJ,,3.0362017,1.4223719,1,2,2,0,1,1,1,0,5.6581693,2.0572867,14.201437,10.881516
New Jersey,NJ,107926,34680,"Jackson Township, NJ",Township,4,3,2,3,2,4,1,0,1,0,0,0,1,0,1,0,1,0,4,4,2,4,5,5,3,3,2,2,4,4,4,4,3,3,2,2,3,3,2,2,0,0,0,0,0,0,1,1,1,1,1,1,4,4,3,2,70,90,6,6,1,1,9.5,9.5,9.5,9.5,9.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leah Furey,3,1,0,0,0,2,"Monmouth-Ocean, NJ PMSA",5190,NJ,5190,NJ,,3.0362017,1.4223719,1,2,3,0,1,1,1,0,8.333333,2.5281808,22.061893,14.731857
New Jersey,NJ,173692,55020,"Orange Township City, NJ",City,3,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,0,3,3,3,1,10,10,2,2,0,0,1.5,1.5,1.5,1.5,1.5,1.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Floyd Lapp,3,1,0,0,0,0,"Newark, NJ PMSA",5640,NJ,5640,NJ,,-.73006171,1.4223719,1,1,1,0,1,0,0,0,1.6666666,-.050169788,2.7135417,3.1501868
New Jersey,NJ,174770,59280,"Plainsboro Township, NJ",Township,5,3,1,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,5,3,2,2,4,4,4,4,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,3,100,100,21,21,1,1,24,24,24,18.5,18.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Ron Yake,3,1,0,0,0,1,"Middlesex-Somerset-Hunterdon, NJ PMSA",5015,NJ,5015,NJ,,1.503513,1.4223719,1,2,1,0,0,1,1,0,21.166666,2.3932481,1.7916924,2.0574584
New Jersey,NJ,345,23850,"Florence Township, NJ",Township,5,4,3,4,2,2,0,0,1,0,0,0,1,0,0,0,0,0,5,5,3,3,5,5,3,3,3,3,5,5,4,4,5,5,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,1,5,5,2,3,30,30,6,6,0,0,9.5,18.5,18.5,9.5,18.5,18.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Joy M. Weiler,3,1,,,,0,"Philadelphia, PA-NJ PMSA",6160,,,,,1.2316887,.65656388,1,1,1,0,0,1,1,0,12.333333,1.2350367,21.598228,13.984775
New Jersey,NJ,174694,59640,"Pleasantville, NJ",City,3,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,5,5,2,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,,,,,1,5,5,4,2,50,100,2,2,1,1,1.5,4.5,4.5,1.5,4.5,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Kevin Cain,3,1,0,0,0,0,"Atlantic-Cape May, NJ PMSA",560,NJ,560,NJ,,-1.5711253,1.4223719,1,2,2,0,0,0,1,0,2.6666667,-.59149617,10.815776,8.2318764
New Jersey,NJ,82,49680,"National Park Borough, NJ",Borough,3,4,2,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,2,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,5,4,4,30,90,1,1,0,0,1.5,9.5,24,1.5,9.5,9.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,Robert Dougherty,3,1,,,,0,"Philadelphia, PA-NJ PMSA",6160,,,,,.53129148,.65656388,1,1,1,0,0,0,0,0,6.5,-.015217097,47.021061,24.53545
New Jersey,NJ,303451,29700,"Harding Township, NJ",Township,5,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,,1,,5,,1,,1,1,5,4,5,3,5,4,1,,1,,1,,0,0,0,0,0,0,1,1,1,1,1,0,4,,3,,,,8,8.897642031083688,1,,7.1508741,10.576741,10.559682,7.9530306,9.5,9.5,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,Linda Peralta,3,1,0,0,0,2,"Newark, NJ PMSA",5640,NJ,5640,NJ,,3.877265,1.4223719,1,1,1,0,1,0,0,0,8.9540882,2.0463822,4.4767761,5.1949801
